,Character,Radical,CharFreq,Radicals,TokenIDs,Length,First,Token_family,Radical_family,List_both,Both_len,List_radical,Radical_len,List_token,Token_len,List_neither,Pair_both,Pair_token,Pair_radical,Pair_neither
10,懊,忄,1.2331723187303638,"('心', '忄')","[162, 229, 232]",3,162,158,159,"['慑', '悔', '懒', '懵', '憎', '憾', '悖', '懂', '悯', '悄', '悍', '憧', '慌', '慢', '悦', '懦', '慎', '悼', '悴', '慷', '悟', '懈', '悃', '慨', '憔', '慵', '悸', '憬', '懑']",29,"['怀', '惊', '愧', '恰', '恫', '快', '忧', '怕', '恢', '忙', '惯', '惟', '恐', '怪', '怡', '恒', '恤', '恬', '惭', '惨', '惦', '怯', '惶', '忖', '恍', '惺', '忆', '怄', '惧', '愉', '愕', '愤', '恼', '惬', '愠', '惆', '恺', '怜', '怵', '怅', '恪', '愣', '怖', '惋', '忾', '惰', '忸', '恨', '忏', '怦', '怔', '恃', '惴', '恻', '忱', '惚', '惘', '愫', '怆', '惮', '惕', '忪', '愎', '恸', '怩', '恹', '忡']",67,"['梦', '概', '搜', '澪', '橘', '橡', '激', '椿', '搏', '擒', '搅', '横', '搀', '榴', '操', '潮', '搁', '搞', '擤', '榛', '梳', '潜', '添', '植', '械', '樵', '擅', '搬', '搭', '梯', '槌', '槟', '搂', '樘', '橄', '樱', '椒', '澄', '椎', '梵', '湄', '濒', '梨', '橙', '槐', '槛', '濑', '榄', '梓', '潭', '擂', '澎', '梅', '潇', '搓', '樟', '樽', '椅', '榨', '梗', '搧', '搔', '椰', '樊', '柳', '擢', '榜', '榻', '橱', '澈', '澳', '榔', '搽', '搋', '檫', '梭', '澡', '擀', '潘', '携', '梁', '搪', '橇', '擦', '潦', '椭', '槽', '椽', '檀', '槃', '潍', '榕', '榆', '榎', '橹', '潞', '椁', '椴', '槲', '梧', '梏', '澜', '梢', '搐', '潢', '榈', '槁', '檬', '檐', '榷', '梆', '榭', '濡', '榉']",114,"['赛', '趣', '膳', '歹', '磐', '雌', '痿', '扰', '熟', '烘', '媚', '蹬', '赋', '垦', '蹒', '燎', '瞎', '辍', '缎', '垒', '蟹', '舷', '蹈', '腐', '辖', '屄', '烽', '烹', '褂', '研', '踢', '尿', '嫡', '蓬', '疖', '嗓', '葡', '蟋', '脍', '辎', '膛', '屐', '瑰', '嗳', '蓿', '舱', '蛇', '舵', '寡', '隧', '疝', '嗦', '熙', '融', '蹼', '蝶', '炙', '躏', '缤', '隐', '肽', '癫', '寇', '穿', '糠', '磕', '储', '腋', '藕', '骗', '赝', '砣', '寄', '嘀', '砍', '蹑', '蜉', '蔡', '娶', '癜', '疙', '糗', '殖', '蚂']",悖,榻,恻,肽
11,舵,舟,0.5697924015298403,"('舟',)","[63105, 113]",2,63105,18,12,"['船', '航', '舢', '舷', '舟', '般', '舰', '舱', '舶']",9,"['艇', '艘']",2,"['舀', '舅', '舆']",3,"['蘸', '臆', '烽', '熔', '婆', '蔵', '搪', '薮', '薰', '儆', '烟', '奠', '症', '阎', '嗑', '妍', '蚁', '燃', '磋', '嬴', '奇', '垣', '餮', '蝗', '缓', '雁', '悬', '蛰', '腹', '蔚', '莨', '腚', '痣', '嘣', '蝻', '瘁', '椽', '炫', '咋', '瞟', '履', '痍', '喉', '檀', '咤', '肮', '莲', '缉', '槃', '咨', '肓', '簇', '擂', '蹭', '梅', '邪', '炆', '蓑', '缤', '攥', '熨', '脊', '屹', '邢', '较', '糯', '蜥', '梆', '蔡', '娇', '柳', '藓', '辋', '雕', '蕨', '缝', '璜', '莫', '褥', '煮', '嫖', '嗬', '榈', '骛', '痿', '邻', '腴', '蹟', '奥', '躅', '腐', '蚯', '邸', '膘', '瘌', '屡', '契', '趟', '嚯']",舟,舅,艇,雕
12,雍,隹,1.492769255626896,"('隹',)","[25132, 235]",2,25132,14,13,"['雄', '雕', '雏', '雌', '雇', '雀', '雁']",7,"['难', '隼', '隽']",3,"['雨', '零', '雪', '雾', '雹', '雳']",6,"['扦', '腋', '糅', '走', '疮', '邱', '噢', '腮', '赔', '膏', '慑', '炭', '尾', '璜', '奂', '赋', '妒', '熨', '垃', '邪', '瞰', '嘻', '莓', '饿', '峙', '舵', '炒', '蜒', '臾', '阅', '踌', '痴', '穿', '腼', '阉', '炸', '肢', '榻', '寅', '咙', '蝻', '辽', '嗷', '嶂', '膨', '奄', '蛮', '疝', '樊', '熵', '躅', '圄', '脱', '趣', '扒', '攘', '障', '骄', '矍', '砥', '擒', '炳', '歌', '擅', '奸', '脾', '蜘', '殃', '濒', '肠', '瑜', '璞', '肝', '嘶', '蠢', '缸', '烂', '噎', '赏', '褓', '脸', '踏', '骏', '葺', '餮', '鞑', '妻', '鞠', '蚍', '褡', '垒', '蔚', '骆', '慨', '瘌', '嘬', '寡', '媾']",雌,雳,隽,鞠
13,搜,扌,4.239281496993111,"('扌', '手')","[162, 55592]",2,162,158,248,"['搏', '擒', '搅', '搀', '操', '搁', '搞', '擤', '擅', '搬', '搭', '搂', '擂', '搓', '搧', '搔', '擢', '搽', '搋', '擀', '携', '搪', '擦', '搐']",24,"['拓', '描', '撞', '折', '择', '掉', '授', '抿', '握', '探', '批', '掸', '拗', '拥', '揭', '插', '拼', '措', '捆', '拧', '抽', '捉', '掩', '摒', '损', '掮', '抵', '托', '抒', '摧', '扦', '捎', '招', '拖', '撤', '扑', '捐', '撇', '掺', '扫', '抢', '扬', '摇', '摊', '担', '援', '扰', '拔', '括', '摄', '撼', '拍', '控', '才', '抗', '扎', '摆', '把', '攥', '扣', '扯', '抹', '执', '摘', '挂', '扼', '撮', '挥', '捕', '拴', '扶', '拇', '抄', '扳', '揶', '抬', '扭', '挠', '抚', '撰', '挖', '抨', '抓', '披', '抱', '抛', '振', '护', '拐', '拘', '拒', '撩', '挺', '挑', '撬', '拾', '揪', '拆', '撒', '捧', '拟', '揽', '挡', '挤', '拷', '拌', '抻', '拮', '拱', '掏', '抡', '挣', '押', '捍', '摔', '拨', '拽', '扩', '攒', '摈', '掳', '挪', '抉', '扛', '扮', '撕', '挽', '揣', '摸', '揍', '挨', '抠', '拂', '掠', '捣', '拙', '拯', '捞', '拦', '抖', '掀', '拢', '掬', '掖', '揩', '掂', '抑', '掼', '挫', '摁', '挟', '撵', '捡', '捷', '捻', '捏', '拈', '拎', '扒', '拄', '攫', '掷', '撅', '攘', '捂', '扔', '撑', '揉', '撂', '掴', '撸', '捅', '挞', '掟', '捶', '掘', '拣', '撺', '掐', '摞', '挎', '撷', '揾', '捋', '抺', '掾', '拭', '揄', '掇', '挝', '捩', '挈']",192,"['梦', '概', '懊', '澪', '橘', '橡', '慑', '激', '椿', '悔', '横', '懒', '懵', '憎', '榴', '憋', '悲', '憾', '潮', '榛', '慰', '悖', '梳', '潜', '添', '憨', '植', '械', '樵', '懂', '梯', '悠', '槌', '槟', '樘', '橄', '樱', '椒', '悯', '澄', '椎', '慈', '悬', '梵', '湄', '濒', '梨', '橙', '悄', '槐', '槛', '悉', '患', '濑', '榄', '梓', '潭', '澎', '梅', '潇', '悍', '憧', '慌', '樟', '樽', '椅', '慢', '榨', '悦', '梗', '椰', '懦', '樊', '柳', '榜', '慎', '悼', '榻', '橱', '悴', '澈', '澳', '榔', '檫', '梭', '澡', '慧', '慷', '潘', '悟', '懈', '悃', '慨', '梁', '橇', '憔', '潦', '慕', '椭', '槽', '椽', '檀', '槃', '慵', '潍', '悸', '榕', '榆', '榎', '橹', '潞', '椁', '椴', '槲', '梧', '梏', '憩', '澜', '梢', '憬', '懑', '潢', '榈', '槁', '檬', '檐', '榷', '梆', '榭', '濡', '榉']",131,"['嫦', '疫', '砌', '烩', '熏', '砚', '缛', '妩', '瞩', '咣', '蟹', '痔', '症', '嘻', '瑭', '病', '缜', '嗤', '砰', '煽', '咫', '蹬', '肽', '赔', '媾', '蚯', '嫂', '蹦', '蝎', '歉', '蓑', '殉', '噻', '咲', '蛎', '肢', '褂', '脊', '肴', '娆', '踞', '燎', '储', '歌', '犒', '骄', '咕', '莞', '婀', '饮', '妒', '蜚', '噘', '肛', '脸', '垣', '朲', '蛳', '嘬', '蠖', '崔', '矍', '痫', '娘', '嘲', '层', '骂', '饵', '雌', '赢', '踉', '辄', '蛇', '痧', '蟑', '臊', '煦', '阿', '饪']",擀,榈,撰,娆
14,澪,氵,-1.2855444580197475,"('氺', '水', '氵')","[162, 122, 103]",3,162,158,250,"['激', '潮', '潜', '添', '澄', '湄', '濒', '濑', '潭', '澎', '潇', '澈', '澳', '澡', '潘', '潦', '潍', '潞', '澜', '潢', '濡']",21,"['温', '滚', '混', '滑', '沉', '汗', '浮', '泊', '浸', '浩', '深', '油', '滞', '渎', '汇', '洪', '洼', '浑', '浓', '泥', '泛', '洋', '波', '溺', '沃', '汉', '沙', '汕', '汤', '淘', '满', '济', '渔', '溪', '浜', '测', '浅', '浴', '漫', '漠', '沾', '淌', '泡', '洞', '洽', '渣', '泷', '涂', '淡', '淮', '津', '浇', '河', '洗', '泄', '泼', '沥', '泪', '漾', '渺', '污', '涌', '泣', '浪', '淫', '泾', '沏', '沿', '渐', '渡', '演', '汁', '漂', '淋', '淀', '泳', '液', '润', '沼', '淳', '渠', '涯', '涤', '港', '湿', '淇', '沟', '漕', '涉', '池', '泻', '瀑', '溃', '汀', '漆', '沐', '溶', '滤', '渴', '滴', '湍', '涨', '沛', '淑', '漏', '渗', '沦', '涣', '涮', '沸', '洒', '滥', '滋', '漱', '涡', '涩', '泽', '洁', '湛', '渊', '汲', '渥', '洙', '淤', '洲', '沧', '沤', '沽', '派', '洛', '湮', '湾', '溯', '涟', '溜', '涓', '浏', '渲', '滩', '浦', '淹', '汶', '滂', '沈', '滨', '涛', '沫', '湖', '泅', '泯', '沁', '浣', '涕', '涵', '漩', '沪', '泓', '沮', '渝', '沢', '涅', '汹', '泱', '汰', '溅', '泌', '溢', '泠', '汝', '泔', '浊', '漓', '汨', '沭', '涝', '淖', '滦', '溴', '滔', '沆', '渍', '沌', '湎', '滓', '溉', '湃', '涎', '泞', '汐', '漪', '淆', '瀛', '沱', '瀚', '涧', '涸', '浚', '洌', '漉', '瀣', '渭', '浃']",202,"['梦', '概', '懊', '搜', '橘', '橡', '慑', '椿', '悔', '搏', '擒', '搅', '横', '懒', '懵', '搀', '憎', '榴', '操', '憋', '悲', '憾', '搁', '搞', '擤', '榛', '慰', '悖', '梳', '憨', '植', '械', '樵', '擅', '搬', '搭', '懂', '梯', '悠', '槌', '槟', '搂', '樘', '橄', '樱', '椒', '悯', '椎', '慈', '悬', '梵', '梨', '橙', '悄', '槐', '槛', '悉', '患', '榄', '梓', '擂', '梅', '悍', '憧', '慌', '搓', '樟', '樽', '椅', '慢', '榨', '悦', '梗', '搧', '搔', '椰', '懦', '樊', '柳', '擢', '榜', '慎', '悼', '榻', '橱', '悴', '榔', '搽', '搋', '檫', '梭', '慧', '擀', '慷', '悟', '懈', '携', '悃', '慨', '梁', '搪', '橇', '擦', '憔', '慕', '椭', '槽', '椽', '檀', '槃', '慵', '悸', '榕', '榆', '榎', '橹', '椁', '椴', '槲', '梧', '梏', '憩', '梢', '憬', '搐', '懑', '榈', '槁', '檬', '檐', '榷', '梆', '榭', '榉']",134,"['蜓', '娓', '缱', '尻', '寓', '癞', '赋', '雇', '嘣', '膛', '褡', '扎', '蹉', '嫦', '究', '熏', '缺', '阂', '瘌', '奥', '炸', '邪', '磺', '扒', '趾', '嗤', '痴', '娆', '穿', '嫔', '邱', '燥', '饰', '缉', '妒', '邬', '傲', '疵', '肱', '犄', '赛', '炭', '蓓', '瘦', '嬗', '脐', '奔', '隼', '嚣', '痦', '糕', '郝', '蒋', '朗', '熹', '趁', '雄', '犁', '噼', '蹶', '蘸', '崴', '璜', '勿', '蟒', '腱', '蔗', '璞', '磷', '簪', '扁', '嬷', '攒', '赌', '痹', '癣', '屠', '妹', '辗', '痨', '婚', '肘', '噘', '蔑', '圆', '阱', '殚', '崖', '破', '咕', '蔓', '膳', '嚎']",潇,懈,溪,赋
15,雄,隹,5.262626456304059,"('隹',)","[25132, 226]",2,25132,14,13,"['雍', '雕', '雏', '雌', '雇', '雀', '雁']",7,"['难', '隼', '隽']",3,"['雨', '零', '雪', '雾', '雹', '雳']",6,"['蔫', '踱', '蹈', '葬', '咯', '傀', '寰', '烦', '檬', '瞒', '富', '蜗', '峋', '瞥', '痣', '螈', '批', '嗌', '搭', '峻', '蝰', '圆', '艘', '娃', '奢', '腑', '趟', '蝻', '辗', '著', '瘪', '炼', '磷', '饨', '瞠', '崔', '懒', '腿', '煌', '肝', '炉', '嗨', '垮', '儒', '瀚', '痱', '嘹', '悬', '嗓', '娶', '搞', '缢', '蚣', '辕', '蚜', '襟', '获', '峙', '鞋', '赶', '椎', '榆', '蚝', '辉', '朋', '患', '嘭', '踝', '餐', '憋', '懊', '瑭', '疸', '蜷', '垃', '腾', '橡', '艾', '榻', '脏', '癣', '舰', '瘩', '痿', '蹒', '嬴', '藿', '脊', '燕', '慧', '套', '痔', '穿', '澈', '圾', '蝎', '蹄', '瘘']",雍,雳,隽,瘩
16,砧,石,-0.7889975062167794,"('石',)","[163, 254, 100]",3,163,309,61,"['磕', '矿', '磁', '破', '石', '磊', '砂', '砾', '磨', '砸', '磷', '砌', '砚', '砒', '砖', '磺', '磅', '研', '砍', '矽', '砷', '砝', '磐', '磋', '砰', '砣', '砹', '矾', '砭', '砺', '砥']",31,"['硬', '础', '硕', '硝', '碍', '碴', '碰', '硼', '碘', '碳', '碑', '硫', '礁', '碟', '碧', '碉', '碎', '碗', '硅', '碌', '碾', '碱', '硒', '硌', '碜', '礴']",26,"['簪', '痛', '烹', '照', '繁', '热', '绿', '病', '痕', '熟', '烦', '炕', '瘤', '疲', '瘫', '疯', '烤', '疾', '烟', '糖', '糨', '煞', '瑟', '煤', '炒', '炮', '疼', '糟', '炬', '糕', '熏', '烽', '燕', '疡', '燃', '烬', '熄', '炼', '糜', '瞎', '烛', '瞳', '疥', '糗', '炖', '烘', '瘪', '烧', '烈', '烫', '瑕', '烩', '璐', '炊', '熔', '痨', '瘦', '璜', '烙', '痤', '炉', '炭', '煎', '烂', '疫', '疝', '熙', '煅', '痧', '瞩', '糠', '症', '痂', '疚', '痞', '瑜', '痴', '熨', '瞿', '瞅', '痰', '燮', '瞒', '瀑', '瞪', '瑶', '瘾', '痦', '瘢', '炷', '糊', '犁', '炫', '簇', '燎', '痉', '疗', '瞬', '炎', '痿', '瑭', '痩', '煲', '煸', '熊', '瞟', '疙', '痘', '疖', '炸', '瞥', '玷', '瞌', '疮', '痢', '痔', '糯', '瘘', '煊', '燥', '煌', '糙', '瑰', '疟', '簿', '炯', '犀', '煽', '炳', '煮', '瘟', '熹', '瘴', '痹', '疤', '瞧', '烁', '痒', '熬', '璀', '瘸', '糅', '瞻', '疱', '瞄', '璞', '瑞', '炙', '犒', '炽', '犄', '瘠', '疵', '瞠', '簸', '痱', '痊', '矗', '煨', '瞑', '矍', '痣', '燻', '疹', '犟', '簧', '熵', '煦', '炆', '糍', '烷', '糁', '熠', '烊', '疽', '疸', '瘩', '璃', '痫', '烃', '瞰', '瀛', '瘌', '璨', '疳', '犊', '瑚', '痪', '瀚', '瑙', '烯', '瀣', '瘁', '痍']",194,"['娩', '骋', '踪', '嗌', '殆', '噎', '娓', '樽', '咧', '蟑', '屠', '潞', '薪', '樊', '储', '雌', '椁', '踹', '噌', '朕', '葚', '辗', '崖', '嘉', '赋', '骐', '蜘', '嚓', '缛', '穴', '脔', '峙', '肱', '螂', '蛹', '搽', '嫖', '缱', '嘲', '嗜', '榭', '骤', '莽', '寺', '辘', '慵', '娼', '鞋', '寐', '脚', '婶', '蛛', '饪', '赵', '垛', '邂', '雳', '尿', '艾', '歇', '咪', '嬗', '搧', '槐', '咦', '蠖', '娌', '饯', '噢', '葆', '舰', '螳', '噫', '蔡', '垩', '操', '蝼', '胝', '圣', '蹉', '梅']",破,烟,碰,脚
17,勘,力,0.6756957869461895,"('力',)","[53508, 246]",2,53508,11,25,"['勇', '募', '勤', '勃', '勉', '勋', '勒']",7,"['劳', '励', '劫', '办', '助', '势', '劝', '劣', '劲', '努', '劵', '劾']",12,"['勾', '勿', '勺']",3,"['嗙', '榛', '嗽', '螳', '噗', '雪', '朔', '圣', '砸', '妊', '饮', '扒', '蹊', '慧', '船', '疱', '缴', '趴', '症', '薪', '肮', '噻', '踌', '蓬', '莴', '梦', '蹑', '殷', '鄙', '嫖', '寺', '嘶', '蝻', '瞩', '娥', '簿', '傍', '嚣', '熊', '寒', '奢', '痒', '尼', '傅', '寝', '饼', '葚', '扦', '嗌', '薏', '螺', '饷', '奂', '腓', '垒', '融', '癞', '嚯', '榔', '寇', '莽', '尾', '藤', '扭', '蟑', '尊', '赔', '蹂', '尽', '慌', '儡', '奴', '憔', '橹', '蕉', '辆', '瑭', '烽', '脾', '砷', '蚯', '痧', '熄', '蹼', '咚', '阮', '邻', '疟', '褪', '咬', '慰', '隆', '阁', '峡', '娶', '嚼', '蔬', '寨', '腚', '邢']",勋,勿,助,尼
18,烹,灬,1.9665107771918413,"('火', '灬')","[163, 225, 117]",3,163,309,90,"['照', '热', '熟', '煞', '熏', '燕', '燃', '烈', '煎', '熙', '熊', '煮', '熹', '熬', '煦']",15,"['焦', '焉']",2,"['簪', '痛', '砧', '繁', '绿', '病', '痕', '磕', '瘤', '疲', '瘫', '疯', '矿', '疾', '糖', '糨', '瑟', '磁', '破', '疼', '糟', '糕', '石', '疡', '糜', '瞎', '瞳', '疥', '糗', '瘪', '磊', '瑕', '璐', '痨', '瘦', '璜', '砂', '砾', '痤', '磨', '砸', '疫', '疝', '磷', '痧', '瞩', '糠', '症', '痂', '疚', '痞', '砌', '瑜', '痴', '瞿', '瞅', '痰', '瞒', '瀑', '瞪', '瑶', '砚', '砒', '砖', '瘾', '痦', '瘢', '糊', '犁', '簇', '痉', '疗', '瞬', '痿', '瑭', '磺', '痩', '瞟', '疙', '痘', '疖', '磅', '瞥', '玷', '瞌', '疮', '痢', '痔', '糯', '瘘', '研', '糙', '瑰', '疟', '簿', '犀', '砍', '矽', '瘟', '瘴', '砷', '痹', '疤', '瞧', '痒', '璀', '瘸', '糅', '瞻', '疱', '瞄', '璞', '瑞', '砝', '犒', '犄', '瘠', '疵', '瞠', '簸', '痱', '痊', '矗', '瞑', '矍', '痣', '磐', '疹', '磋', '砰', '犟', '砣', '簧', '糍', '砹', '糁', '疽', '疸', '瘩', '璃', '痫', '矾', '瞰', '瀛', '瘌', '璨', '疳', '犊', '瑚', '痪', '瀚', '瑙', '砭', '砺', '瀣', '砥', '瘁', '痍']",158,"['寞', '蜊', '懵', '胝', '阶', '足', '嚣', '嚓', '澈', '嫩', '踢', '噻', '媲', '屐', '膘', '慕', '螂', '潦', '搔', '嗖', '咎', '饵', '蒙', '悯', '梏', '阉', '扈', '癖', '越', '骡', '峡', '蹿', '葡', '阔', '赢', '肋', '檀', '歼', '艾', '澎', '脚', '脆', '憨', '缢', '赛', '襄', '蹟', '攻', '褛', '奂', '蝼', '蝉', '富', '朲', '襁', '蝰', '储', '脓', '寨', '潢', '肚', '赚', '噘', '邬', '蹴', '嗑', '死', '舷', '蔽', '濡', '扦', '般', '妍', '阴', '穿', '歃', '咨', '搭', '赡', '咐', '蝗', '妊', '缝', '蒂', '缛', '肽']",燃,痕,焦,踢
19,照,灬,6.273556964001938,"('火', '灬')","[163, 92871]",2,163,309,90,"['烹', '热', '熟', '煞', '熏', '燕', '燃', '烈', '煎', '熙', '熊', '煮', '熹', '熬', '煦']",15,"['焦', '焉']",2,"['簪', '痛', '砧', '繁', '绿', '病', '痕', '磕', '瘤', '疲', '瘫', '疯', '矿', '疾', '糖', '糨', '瑟', '磁', '破', '疼', '糟', '糕', '石', '疡', '糜', '瞎', '瞳', '疥', '糗', '瘪', '磊', '瑕', '璐', '痨', '瘦', '璜', '砂', '砾', '痤', '磨', '砸', '疫', '疝', '磷', '痧', '瞩', '糠', '症', '痂', '疚', '痞', '砌', '瑜', '痴', '瞿', '瞅', '痰', '瞒', '瀑', '瞪', '瑶', '砚', '砒', '砖', '瘾', '痦', '瘢', '糊', '犁', '簇', '痉', '疗', '瞬', '痿', '瑭', '磺', '痩', '瞟', '疙', '痘', '疖', '磅', '瞥', '玷', '瞌', '疮', '痢', '痔', '糯', '瘘', '研', '糙', '瑰', '疟', '簿', '犀', '砍', '矽', '瘟', '瘴', '砷', '痹', '疤', '瞧', '痒', '璀', '瘸', '糅', '瞻', '疱', '瞄', '璞', '瑞', '砝', '犒', '犄', '瘠', '疵', '瞠', '簸', '痱', '痊', '矗', '瞑', '矍', '痣', '磐', '疹', '磋', '砰', '犟', '砣', '簧', '糍', '砹', '糁', '疽', '疸', '瘩', '璃', '痫', '矾', '瞰', '瀛', '瘌', '璨', '疳', '犊', '瑚', '痪', '瀚', '瑙', '砭', '砺', '瀣', '砥', '瘁', '痍']",158,"['辖', '崖', '蜈', '螺', '膨', '腥', '走', '蔷', '槛', '蒂', '植', '臃', '赡', '嗖', '执', '奢', '趋', '梆', '垢', '扮', '峙', '搋', '阀', '饽', '腐', '媾', '嗐', '檀', '噗', '屡', '莽', '奄', '缪', '悔', '育', '足', '股', '寄', '藜', '邬', '梁', '嗲', '憎', '蚂', '嗌', '奇', '肤', '蟥', '槃', '搬', '届', '嘈', '槁', '悬', '鞋', '椽', '趣', '穷', '扑', '嗝', '柳', '湄', '赢', '蜮', '娶', '薯', '舱', '搔', '阂', '脱', '嗔', '梢', '朲', '蹙', '蓉', '缉', '饕', '蹼', '蛐', '蛮', '嘎', '骄', '寂', '赊', '嫡', '蝌', '蜷', '蚣', '攥', '边', '穹']",煦,砣,焉,搔
20,脑,月,5.792426240795619,"('月',)","[164, 226, 239]",3,164,279,115,"['脱', '腱', '膝', '腹', '腾', '腓', '脆', '脾', '腋', '脚', '脸', '脊', '胁', '腔', '脖', '腰', '腿', '腮', '腥', '脐', '腻', '膏', '脉', '膀', '脂', '脓', '腭', '脏', '膨', '膛', '腕', '腊', '膜', '膳', '腌', '膊', '腼', '脯', '膈', '膘', '腚', '脍', '腺', '胝', '腴', '腆', '腑', '膺']",48,"['胡', '肤', '胸', '肝', '背', '肥', '胶', '胜', '胭', '肚', '胚', '股', '胀', '朝', '肿', '胆', '胎', '肴', '肖', '胼', '肘', '育', '朋', '肾', '臂', '肠', '胃', '肢', '肯', '肩', '肮', '肱', '肌', '胳', '朗', '望', '肺', '臆', '朦', '胫', '臊', '胖', '臃', '朔', '肋', '胯', '胴', '胰', '臀', '肛', '肽', '胞', '朕', '胥', '胄', '胺', '胱', '肪', '胧', '胛', '肓']",61,"['蹿', '褶', '螺', '蛰', '蒜', '蟠', '葱', '踹', '莴', '蚀', '莽', '蔡', '莹', '薪', '藤', '薏', '蜈', '蠢', '蔚', '蜂', '蚕', '襁', '褒', '蝎', '获', '蜥', '蹦', '蚍', '蹊', '蹩', '蟋', '蔑', '藩', '融', '蕴', '踌', '蓄', '踪', '踏', '蝮', '蜕', '薄', '褐', '蓬', '葬', '蛊', '莲', '莫', '蔷', '蒙', '藜', '蛀', '蟾', '蓓', '蜡', '蚊', '蚁', '蚂', '蒸', '蜜', '蔗', '莎', '董', '蔓', '蛙', '葫', '腐', '蜷', '蓉', '蛋', '藕', '蹉', '莞', '蓝', '蔵', '著', '踟', '蛤', '踝', '蝰', '藐', '蟒', '褥', '蝉', '蹄', '踩', '莅', '蛛', '蕃', '褪', '蛮', '蹟', '躁', '薛', '蹬', '蜘', '蕾', '蝶', '襟', '蛟', '褂', '蛆', '蓖', '蒋', '蹈', '襄', '蟹', '蝗', '蝴', '蚜', '蝼', '蔽', '莓', '葵', '蜗', '蝾', '蹋', '蠕', '藿', '蟑', '蓑', '蚱', '蛇', '蝇', '蚌', '蜚', '踯', '蘑', '蓦', '薯', '蒂', '蒲', '跻', '蘸', '蛾', '踢', '蝌', '葡', '蜻', '蛹', '蕉', '蜿', '褡', '蛔', '蔬', '蹒', '蹭', '踉', '蜉', '莱', '薰', '蹙', '蹲', '蚯', '葛', '蜀', '藉', '莺', '螳', '蕊', '蝙', '蓟', '蚤', '踊', '藻', '薇', '莨', '螃', '褴', '踱', '蹂', '蝈', '蔫', '蚝', '蛐', '蝻', '蚶', '薮', '蹑', '蛎', '蚣', '褓', '蜴', '蟀', '躇', '脔', '蠖', '蜮', '莉', '蹰', '蜊', '蔼', '蔻', '蓿', '螈', '螂', '踞', '蜢', '螅', '葺', '躅', '蚪', '蜓', '蜒', '蜍', '蜇', '蛳', '蝣', '踵', '葩', '蹼', '蚓', '蟆', '蟥', '蝠', '蛭', '蒡', '褛', '葚', '躏', '葆', '藓', '蹶', '蹴', '蕨', '蜃']",226,"['娇', '缴', '烹', '殡', '咻', '砷', '邱', '娩', '瘘', '阄', '隧', '嘬', '痢', '搧', '烯', '傲', '尻', '咳', '舶', '嘘', '屌', '簿', '殉', '趁', '榉', '瘫', '趣', '妃', '榴', '鞘', '噎', '癌', '妞', '熊', '懑', '憋', '妒', '梆', '契', '朲', '擂', '骑', '概', '嗝', '濑', '屠', '妯', '饶', '澳', '疾', '屈', '饽', '饼', '炉', '槛', '奶', '樊', '痕', '痛', '垣', '瞟', '勺', '嗦', '悍', '瘸', '榔', '噬', '梯', '操', '邢', '砚', '瑙']",腻,薯,肖,癌
