,Character,Radical,CharFreq,Radicals,TokenIDs,Length,First,Token_family,Radical_family,List_both,Both_len,List_radical,Radical_len,List_token,Token_len,List_neither,Pair_both,Pair_token,Pair_radical,Pair_neither
101,邢,阝,0.2147080724931082,"('邑', '阜', '阝')","[45932, 95]",2,45932,11,68,"['邓', '邻', '邸', '邵', '邱']",5,"['陌', '陨', '陪', '鄙', '隋', '郊', '邬', '隙', '陋', '陡', '邹', '陀', '郁', '郝', '陛', '隧', '阮', '隅', '郴', '鄂', '陲', '阱', '隘', '陇']",24,"['邋', '邂', '邀', '邃']",4,"['髦', '屄', '髅', '屈', '蠖', '赴', '缔', '臀', '髓', '阈', '阙', '赡', '赳', '骂', '瑜', '雇', '雾', '矍', '缤', '殇', '雀', '骝', '阎', '殡', '炭', '赂', '穷', '趋', '缥', '穆', '趔', '赝', '臾', '蠢', '赚', '缝', '骄', '骷', '赌', '腌', '缰', '骐', '缶', '阂', '屁', '缀', '歇', '赊', '髋', '穗', '赘', '阐', '炬', '屹', '臼', '歼', '缕', '趾', '殓', '缭', '犊', '殉', '煌', '蚌', '犁', '矽', '缮', '朽', '犒', '缄', '殆', '矗', '赅', '勿', '缜', '隽', '缈', '臊', '殃', '骰', '屿', '屎', '缱', '赠', '矾', '骁', '朴', '骆', '缨', '玷', '烁', '阀', '赎', '赔', '阄']",邸,邃,郴,阂
102,骶,骨,-2.132842318406951,"('骨',)","[101805, 114]",2,101805,21,11,"['骸', '骰', '骷', '骼']",4,"['髌', '髋', '髑', '髓', '髅']",5,"['骄', '骚', '骆', '骗', '骂', '骁', '骥', '骐', '骡', '骏', '骤', '骝', '骋', '骜', '骛']",15,"['勃', '赅', '朕', '赐', '趋', '邋', '殇', '缨', '缶', '烽', '赴', '殡', '缥', '屑', '髦', '阈', '烁', '屐', '邓', '缎', '趴', '瑜', '邀', '缢', '赃', '殄', '穹', '勾', '歹', '圪', '朴', '髻', '隅', '勘', '邢', '屿', '犊', '雍', '隼', '邸', '雕', '隘', '屄', '缭', '赡', '炬', '隙', '炭', '屎', '缰', '熵', '缀', '胝', '阎', '阮', '缝', '赳', '缜', '勉', '跻', '阐', '趔', '雹', '臀', '穷', '殉', '蹄', '朽', '阉', '殚', '矾', '勿', '圃', '缪', '蠢', '殒', '缛', '犀', '腌', '缮', '勺', '屌', '赠', '蟥', '缈', '赘', '赌', '犸', '雾', '歉', '殃', '勋']",骸,骆,髅,朕
103,蝼,虫,-1.909867557708384,"('虫',)","[164, 46981]",2,164,11,97,"['蠢', '蠕', '蚌', '蠖', '蟥']",5,"['蛰', '蟠', '蚀', '蜈', '蜂', '蚕', '蝎', '蜥', '蚍', '虱', '虹', '蟋', '蝮', '蜕', '蛊', '蛀', '蟾', '蜡', '蚊', '蚁', '蚂', '蛙', '虾', '蜷', '蛤', '蝰', '蟒', '蝉', '蛮', '蜘', '蝶', '蛟', '蛆', '蟹', '蝗', '蝴', '蚜', '蜗', '蝾', '蟑', '蚱', '蝇', '蜚', '蛾', '蝌', '蜻', '蛹', '蜿', '蛔', '蜉', '蚯', '蜀', '螳', '蝙', '蚤', '螃', '蝈', '蚝', '蛐', '蝻', '蚶', '蛎', '蚣', '蜴', '蟀', '蜮', '蜊', '螈', '螂', '蜢', '螅', '蚪', '蜓', '蜒', '蜍', '蜇', '蛳', '蝣', '蚓', '蟆', '蝠', '蛭', '蜃']",83,"['胁', '蹄', '跻', '腌', '胝']",5,"['穆', '缰', '隼', '缈', '骝', '缠', '犟', '趴', '缱', '髑', '赊', '阁', '臂', '犒', '骁', '骶', '臃', '缀', '赋', '屁', '殚', '髦', '矽', '雳', '雀', '缪', '赂', '缛', '阀', '殒', '缢', '缄', '赘', '殉', '屎', '骼', '炭', '骗', '缜', '缮', '臾', '缨', '雍', '缆', '穷', '犸', '隘', '圃', '阙', '雁', '熵', '屡', '邸', '炬', '屈', '阮', '勃', '朴', '缚', '骚', '骜', '髓', '缉', '矾', '殡', '趄', '玷', '雹', '赚', '缝', '缅', '赠', '髅', '犀', '屌', '屄', '圪', '雏', '骛', '赳', '阈', '髋', '殃', '烁', '臆', '臼', '缎', '屐', '赌', '歃', '邋', '勉', '赃', '赔', '缴']",蟥,胝,蝻,熵
104,勉,力,2.6986259318543686,"('力',)","[53508, 231]",2,53508,7,25,"['勘', '勃', '勋']",3,"['劫', '劝', '劣', '劲', '劵', '劾']",6,"['勾', '勿', '勺']",3,"['邀', '阈', '缚', '殚', '犊', '犟', '赴', '缤', '骡', '髅', '跻', '阎', '朔', '赋', '骆', '缮', '髦', '赂', '趄', '臾', '趴', '骛', '犸', '缶', '骼', '邵', '殓', '圾', '歉', '殷', '骏', '阑', '缀', '臃', '屿', '缆', '缰', '屐', '骰', '穹', '矗', '烽', '骂', '赠', '阱', '歼', '玷', '髑', '髋', '骶', '雹', '隙', '阙', '炬', '趔', '穗', '雕', '瑜', '屈', '趟', '邻', '犀', '臊', '雌', '邓', '屎', '屡', '殆', '歃', '烁', '邃', '蹄', '骤', '矾', '缄', '屄', '屁', '臆', '歹', '阀', '熵', '屉', '屹', '赊', '骚', '骄', '殃', '胝', '赳', '阮', '雇', '骝', '缴', '臂', '圄', '阉', '邂']",勃,勺,劝,赋
105,趔,走,-3.3639015969184585,"('走',)","[50266, 242]",2,50266,7,14,"['趁', '趋', '趟', '趄']",4,"['赴', '赳']",2,"['趾', '趴']",2,"['屐', '阙', '邢', '骂', '缱', '缸', '雕', '缄', '隙', '隅', '隘', '犸', '臾', '犟', '屿', '屹', '蚌', '殄', '犊', '缚', '瑜', '屡', '髓', '雏', '缤', '歼', '阈', '雍', '朴', '圾', '邻', '圪', '雌', '缈', '赊', '髋', '阁', '赌', '炭', '屎', '蠖', '缭', '穗', '穷', '屑', '缥', '阱', '骛', '骶', '朽', '赋', '缛', '雀', '缨', '跻', '缎', '屈', '臃', '邂', '缮', '缀', '骝', '蠢', '髦', '邀', '熵', '雹', '阑', '屄', '矍', '骄', '犒', '隼', '骚', '勘', '歇', '阀', '屁', '骜', '骗', '蟥', '勋', '殆', '朔', '骆', '圄', '赠', '赝', '殉', '骼', '赐', '赚', '勾', '缕', '缶']",趁,趴,赴,雕
106,蠕,虫,1.172358290556594,"('虫',)","[164, 254, 243]",3,164,11,97,"['蠢', '蝼', '蚌', '蠖', '蟥']",5,"['蛰', '蟠', '蚀', '蜈', '蜂', '蚕', '蝎', '蜥', '蚍', '虱', '虹', '蟋', '蝮', '蜕', '蛊', '蛀', '蟾', '蜡', '蚊', '蚁', '蚂', '蛙', '虾', '蜷', '蛤', '蝰', '蟒', '蝉', '蛮', '蜘', '蝶', '蛟', '蛆', '蟹', '蝗', '蝴', '蚜', '蜗', '蝾', '蟑', '蚱', '蝇', '蜚', '蛾', '蝌', '蜻', '蛹', '蜿', '蛔', '蜉', '蚯', '蜀', '螳', '蝙', '蚤', '螃', '蝈', '蚝', '蛐', '蝻', '蚶', '蛎', '蚣', '蜴', '蟀', '蜮', '蜊', '螈', '螂', '蜢', '螅', '蚪', '蜓', '蜒', '蜍', '蜇', '蛳', '蝣', '蚓', '蟆', '蝠', '蛭', '蜃']",83,"['胁', '蹄', '跻', '腌', '胝']",5,"['雌', '缅', '趴', '赂', '歇', '雁', '勾', '烁', '缮', '赅', '雍', '骗', '髻', '骋', '缚', '赌', '烽', '缆', '殴', '阑', '缱', '勿', '穷', '矍', '缝', '骡', '屡', '臊', '邂', '缸', '邃', '穗', '熵', '隙', '赃', '邵', '歹', '邸', '屠', '隘', '骰', '犸', '赚', '殓', '缉', '趋', '缭', '矾', '趄', '缴', '朔', '殚', '隋', '阐', '朽', '缪', '髦', '朦', '赴', '犀', '雾', '缛', '雕', '臾', '骆', '矗', '趁', '瑜', '殃', '殡', '缄', '圾', '隼', '臃', '赠', '骐', '骷', '缨', '雹', '骂', '隧', '圄', '骁', '骄', '赎', '骶', '赔', '勘', '骥', '勺', '阎', '雇', '臆']",蠖,胝,蚍,趄
107,邵,阝,1.1585150814011527,"('邑', '阜', '阝')","[45932, 113]",2,45932,11,68,"['邓', '邻', '邸', '邢', '邱']",5,"['陌', '陨', '陪', '鄙', '隋', '郊', '邬', '隙', '陋', '陡', '邹', '陀', '郁', '郝', '陛', '隧', '阮', '隅', '郴', '鄂', '陲', '阱', '隘', '陇']",24,"['邋', '邂', '邀', '邃']",4,"['赋', '阁', '炬', '阑', '缅', '骄', '蠕', '歃', '趴', '朔', '髅', '赚', '犒', '缱', '趾', '臃', '朲', '殚', '缉', '髑', '雾', '骜', '雌', '炭', '犁', '犟', '歹', '赴', '穗', '屑', '骛', '阎', '跻', '趁', '殒', '屎', '阙', '歼', '缪', '缶', '勺', '赳', '雕', '朽', '臼', '缚', '殓', '雀', '缄', '缀', '趟', '胁', '屐', '隼', '缭', '屌', '缜', '髓', '臊', '熵', '骗', '矾', '骥', '穷', '骷', '圪', '腌', '穹', '髻', '缝', '煌', '犸', '矍', '骼', '缢', '犊', '骝', '犄', '赠', '犷', '屹', '屈', '朴', '雍', '赂', '殃', '缸', '缆', '歇', '赁', '矽', '勉', '犀', '骋']",邓,邂,陀,缉
108,犀,牛,3.014563841289115,"('牜', '牛')","[101890, 222]",2,101890,9,18,"['犁', '犟']",2,"['牢', '牵', '牟', '牺', '牲']",5,"['犷', '犸']",2,"['屿', '屠', '雳', '阐', '缉', '缭', '缥', '矍', '赳', '熵', '穗', '赁', '勋', '阙', '臾', '骂', '赅', '骋', '缸', '歃', '矾', '赎', '骸', '屑', '缎', '圪', '趁', '骗', '邸', '趔', '缅', '屐', '雏', '邓', '蚌', '骚', '胝', '臀', '圾', '缕', '缨', '朔', '臆', '骆', '雕', '骡', '殇', '隧', '髦', '炬', '炭', '赔', '骄', '屉', '殡', '屌', '骏', '阉', '赚', '殒', '趾', '穹', '穆', '隘', '赋', '缆', '歼', '邱', '隅', '阔', '屈', '隽', '勾', '阂', '骐', '矽', '骼', '蠕', '邃', '髌', '赊', '殆', '矗', '殓', '骥', '缢', '阈', '赝', '缜', '蠢', '邀', '骤', '阎', '缤', '臂', '缠']",犟,犷,牟,缨
109,邱,阝,1.4816045409242156,"('邑', '阜', '阝')","[45932, 109]",2,45932,11,68,"['邓', '邻', '邸', '邢', '邵']",5,"['陌', '陨', '陪', '鄙', '隋', '郊', '邬', '隙', '陋', '陡', '邹', '陀', '郁', '郝', '陛', '隧', '阮', '隅', '郴', '鄂', '陲', '阱', '隘', '陇']",24,"['邋', '邂', '邀', '邃']",4,"['骤', '阉', '阀', '阁', '阈', '臊', '雍', '勉', '屑', '缀', '屎', '殷', '骡', '赊', '隽', '屡', '勘', '朦', '骁', '骶', '圾', '趄', '殡', '赠', '矽', '阂', '骄', '骆', '阔', '缝', '歹', '趾', '髑', '赃', '髌', '赋', '骷', '勋', '赳', '臃', '髻', '骏', '朽', '蠢', '趁', '骥', '赡', '骜', '蚌', '骗', '蟥', '圄', '赴', '烁', '髦', '臼', '缚', '缱', '烽', '趟', '阎', '骸', '朲', '蝼', '雳', '犀', '腌', '歃', '屿', '缢', '雹', '缭', '屄', '赔', '趋', '殚', '赝', '屁', '穆', '雀', '雇', '髅', '屠', '雾', '犷', '骂', '殒', '臂', '缅', '雁', '跻', '赐', '赘', '炬', '殇']",邻,邀,陌,赠
110,勋,力,5.639978972215082,"('力',)","[53508, 233]",2,53508,7,25,"['勘', '勃', '勉']",3,"['劫', '劝', '劣', '劲', '劵', '劾']",6,"['勾', '勿', '勺']",3,"['犸', '雕', '矽', '缅', '髦', '屠', '犒', '屿', '跻', '雇', '趋', '犟', '骏', '趄', '蠖', '缀', '臼', '殴', '雏', '阎', '邢', '屐', '缆', '邓', '髅', '蠕', '缔', '缥', '穹', '缄', '圾', '殒', '骰', '屄', '骆', '邀', '髋', '骂', '穆', '屎', '阀', '雁', '缉', '骁', '隙', '邂', '赘', '蹄', '隽', '歃', '臊', '骄', '邵', '矾', '阮', '熵', '屡', '趟', '阙', '赂', '骤', '歇', '赃', '朲', '烽', '屑', '犊', '阈', '骥', '缰', '骛', '邱', '赡', '蚌', '缭', '骋', '犄', '隧', '缜', '雾', '圃', '雳', '臀', '圄', '歉', '犷', '趁', '缱', '缛', '炬', '阱', '赌', '缴', '隋', '穗', '骐']",勘,勺,劵,阀
111,臼,臼,-0.1066947386709629,"('臼',)","[26274, 120]",2,26274,9,5,['臾'],1,"['舀', '舅', '舆']",3,"['臂', '臆', '臊', '臃', '臀']",5,"['朲', '赡', '赳', '穗', '赚', '邻', '赊', '煌', '赃', '缭', '阙', '屈', '缎', '殒', '屎', '趔', '邋', '殓', '缮', '骁', '勿', '赎', '髌', '阀', '缢', '髻', '熵', '屉', '缶', '屐', '勘', '赠', '赐', '雁', '朦', '赋', '骛', '趁', '趾', '赌', '雏', '穹', '赝', '缆', '歹', '勺', '蹄', '勉', '邂', '跻', '屹', '赘', '屡', '玷', '趴', '瑜', '隋', '骐', '骂', '殉', '缄', '殇', '缈', '髋', '赴', '阑', '邓', '趄', '赂', '歃', '赁', '骷', '邢', '缀', '趋', '烽', '隙', '朔', '朽', '圪', '雹', '隧', '阱', '髅', '殷', '邵', '殚', '骤', '殆', '髑', '烁', '殄', '缤', '髓', '蚌', '屿', '阮', '缕']",臾,臆,舀,屐
112,缥,纟,-0.02245012883759187,"('糸', '纟')","[25906, 98]",2,25906,26,111,"['缆', '缱', '缠', '缉', '缜', '缕', '缅', '缔', '缴', '缄', '缤', '缝', '缰', '缭', '缀', '缪', '缎', '缢', '缈', '缮', '缚', '缨', '缛']",23,"['纺', '纠', '绉', '绅', '绳', '纤', '绰', '绕', '绵', '绮', '纬', '纷', '绣', '绚', '综', '绞', '绸', '绶', '绨', '纲', '纽', '纱', '绑', '纵', '绽', '纾', '绘', '绀', '纹', '绯', '绥', '绊', '纰', '绒', '绦', '绷', '绪', '绢', '绻', '纶', '纭', '纫', '绎', '绔', '纣', '绌']",46,"['缶', '缸']",2,"['歇', '趄', '隼', '歉', '玷', '勉', '邓', '阄', '雹', '蠕', '殇', '阱', '赐', '骂', '屎', '屹', '屐', '矽', '殡', '赝', '髓', '骶', '雏', '勺', '殃', '雾', '雁', '趔', '殷', '骤', '蠢', '犷', '骼', '阎', '雌', '臃', '殓', '犊', '骁', '瑜', '殒', '朴', '赁', '邋', '歼', '阐', '朽', '殴', '骗', '雳', '殉', '髻', '烽', '蹄', '髌', '腌', '臆', '邂', '趴', '骥', '犟', '阈', '骰', '阙', '穆', '勋', '勘', '阀', '圪', '跻', '殄', '勃', '隧', '圄', '臂', '赎', '阮', '矍', '殚', '熵', '趟', '骷', '圃', '屉', '朕']",缚,缸,绊,阱
113,蚌,虫,0.3625576070968879,"('虫',)","[164, 48479]",2,164,11,97,"['蠢', '蝼', '蠕', '蠖', '蟥']",5,"['蛰', '蟠', '蚀', '蜈', '蜂', '蚕', '蝎', '蜥', '蚍', '虱', '虹', '蟋', '蝮', '蜕', '蛊', '蛀', '蟾', '蜡', '蚊', '蚁', '蚂', '蛙', '虾', '蜷', '蛤', '蝰', '蟒', '蝉', '蛮', '蜘', '蝶', '蛟', '蛆', '蟹', '蝗', '蝴', '蚜', '蜗', '蝾', '蟑', '蚱', '蝇', '蜚', '蛾', '蝌', '蜻', '蛹', '蜿', '蛔', '蜉', '蚯', '蜀', '螳', '蝙', '蚤', '螃', '蝈', '蚝', '蛐', '蝻', '蚶', '蛎', '蚣', '蜴', '蟀', '蜮', '蜊', '螈', '螂', '蜢', '螅', '蚪', '蜓', '蜒', '蜍', '蜇', '蛳', '蝣', '蚓', '蟆', '蝠', '蛭', '蜃']",83,"['胁', '蹄', '跻', '腌', '胝']",5,"['缔', '赅', '趋', '屹', '邸', '赴', '屎', '朦', '赔', '髦', '屡', '殚', '殷', '赁', '赠', '邵', '阂', '缀', '骜', '屿', '犟', '骶', '歃', '骏', '骷', '犸', '勉', '屐', '阐', '阀', '赊', '骆', '缤', '邂', '赃', '骤', '矗', '臂', '骥', '穷', '雳', '犄', '屌', '邀', '隧', '髑', '矍', '歇', '勺', '朔', '烁', '缜', '雹', '雏', '赐', '殇', '缶', '犀', '屈', '雾', '殄', '缥', '隘', '瑜', '赘', '赂', '缮', '缴', '赚', '穆', '圪', '臆', '矽', '趾', '邻', '赌', '犊', '臾', '骝', '臼', '圄', '阙', '阉', '邢', '缱', '雌', '赳', '邋', '勿', '缠', '隽', '阈', '缛', '邃', '雕', '赡', '缈']",蠕,腌,蛾,赂
114,赘,贝,1.3875186114195834,"('貝', '贝')","[28425, 246]",2,28425,19,52,"['赐', '赚', '赋', '赌', '赎', '赔', '赃', '赠', '赡', '赊', '赝', '赁', '赂', '赅']",14,"['贱', '贤', '贪', '贬', '贯', '贩', '贷', '贺', '贡', '贼', '贲', '贰', '贞', '贮', '贾', '贻', '贿']",17,"['赴', '赳']",2,"['蠢', '缰', '缝', '歇', '缕', '阱', '隘', '邱', '阐', '矍', '犀', '烽', '蚌', '犄', '邓', '骁', '骼', '趄', '殷', '缈', '勃', '骶', '臆', '邃', '缄', '臊', '臼', '朕', '穗', '熵', '玷', '趔', '趁', '勿', '骂', '歹', '阮', '屁', '臀', '阁', '屉', '髦', '缆', '屑', '隼', '阎', '穹', '雏', '缎', '蝼', '屄', '臃', '矗', '缨', '缛', '歉', '阉', '雕', '骐', '殒', '歼', '殇', '阀', '髅', '勘', '炭', '烁', '犒', '殓', '髋', '髌', '趴', '缚', '屈', '勾', '趋', '阄', '缭', '趾', '骸', '勺', '缔', '缸', '胁', '骏', '臂', '犷', '阂', '缴', '缉', '蟥']",赌,赴,贱,蠢
115,矽,石,-2.5383074265151158,"('石',)","[100543, 121]",2,100543,11,61,['矾'],1,"['砧', '磕', '硕', '磊', '砾', '硝', '碍', '碴', '砸', '硼', '碘', '磷', '砌', '碳', '砚', '碑', '砒', '砖', '硫', '磺', '礁', '磅', '碟', '碧', '碉', '砍', '砷', '碗', '砝', '硅', '碌', '磐', '碾', '磋', '碱', '砰', '砣', '硒', '硌', '砹', '碜', '礴', '砭', '砺', '砥']",45,"['矗', '矍']",2,"['缈', '勺', '圾', '髻', '朴', '缠', '缕', '骄', '玷', '阮', '圄', '赠', '骥', '骰', '臃', '骏', '骶', '殴', '骸', '骤', '圃', '蠕', '阙', '屑', '殒', '殆', '缥', '朔', '隼', '髅', '缉', '趄', '髦', '骗', '赘', '赊', '歉', '勋', '阄', '趟', '赌', '赅', '缜', '穗', '邀', '骆', '殷', '雳', '雀', '赎', '腌', '缢', '骡', '屈', '赁', '雇', '雍', '歹', '隅', '殃', '烁', '阀', '缔', '殇', '髋', '犷', '歃', '勾', '赝', '骐', '殉', '屄', '趁', '阉', '圪', '屹', '缅', '缪', '蝼', '邱', '髑', '瑜', '骜', '阔', '邓', '隧', '歇', '穷', '缎', '臾', '隘', '穹', '赂', '屉', '勿', '骚', '缆', '胝', '邃']",矾,矍,砷,赅
116,圪,土,-2.672200548208513,"('土',)","[12554, 103]",2,12554,4,84,['圾'],1,"['垄', '坟', '坠', '堕', '堪', '塌', '坤', '堵', '壑', '坨', '垫', '墩', '坯', '堤', '垢', '堇', '垒', '坍', '坑', '塘', '垮', '坎', '垃', '垦', '坝', '埸', '壕', '壤', '坩', '埠', '埔', '堑', '坳', '墅', '垠', '坞', '垛', '坷', '墟', '埚', '垩', '垣']",42,"['圃', '圄']",2,"['赔', '胁', '趁', '髌', '骝', '缤', '勋', '屐', '隋', '屹', '阂', '骄', '歹', '邃', '雕', '穹', '烽', '矍', '勃', '邋', '炭', '缴', '髑', '穗', '雾', '屌', '缕', '雍', '赌', '阐', '缭', '缮', '赋', '骶', '骐', '殇', '屑', '缥', '殷', '勺', '朴', '朲', '雌', '骛', '犟', '蟥', '缛', '骼', '勘', '殉', '屁', '歇', '玷', '殚', '缠', '熵', '髓', '缉', '犒', '阑', '赡', '骂', '隽', '缝', '髦', '骷', '穷', '朦', '赐', '殡', '骏', '雏', '臃', '赘', '骸', '髋', '阙', '蚌', '朕', '阄', '缶', '骜', '雁', '骥', '犀', '犊', '阱', '屈', '腌', '骁', '蠖', '缄', '髻', '邸', '隅', '勿', '骤', '骡', '歼']",圾,圃,垃,屈
117,穹,穴,0.38635024424848224,"('穴',)","[33354, 117]",2,33354,4,24,['穷'],1,"['窒', '窥', '窝', '窠', '窍', '窃', '窄', '窦', '窘', '窑', '窜', '窟', '窖', '窈', '窿', '窕']",16,"['穆', '穗']",2,"['犸', '阄', '屑', '赊', '邋', '胁', '阀', '臼', '朕', '殡', '雁', '髋', '屁', '隼', '邓', '雳', '犷', '圃', '赳', '屎', '阑', '屈', '雹', '阎', '犄', '阱', '骐', '炬', '殷', '屡', '炭', '髦', '臃', '雾', '矾', '殴', '阔', '蝼', '邃', '缆', '勉', '隙', '隽', '赃', '赡', '缔', '赂', '矽', '臊', '缄', '勃', '圄', '殆', '骚', '邢', '殃', '骏', '殚', '髅', '屐', '趋', '殒', '胝', '赝', '熵', '赁', '趴', '缤', '雏', '屠', '蠖', '趄', '犁', '隅', '蚌', '歉', '缚', '缈', '骡', '赋', '殇', '骂', '邀', '勘', '勿', '缰', '阙', '缝', '犀', '缭', '骝', '隘', '缎', '缥', '蠕', '圪', '屉']",穷,穆,窝,邀
118,缰,纟,-0.6955500651762556,"('糸', '纟')","[25906, 108]",2,25906,26,111,"['缆', '缱', '缠', '缉', '缜', '缕', '缅', '缔', '缴', '缄', '缤', '缝', '缥', '缭', '缀', '缪', '缎', '缢', '缈', '缮', '缚', '缨', '缛']",23,"['纺', '纠', '绉', '绅', '绳', '纤', '绰', '绕', '绵', '绮', '纬', '纷', '绣', '绚', '综', '绞', '绸', '绶', '绨', '纲', '纽', '纱', '绑', '纵', '绽', '纾', '绘', '绀', '纹', '绯', '绥', '绊', '纰', '绒', '绦', '绷', '绪', '绢', '绻', '纶', '纭', '纫', '绎', '绔', '纣', '绌']",46,"['缶', '缸']",2,"['隧', '朦', '隼', '臃', '殉', '趾', '殒', '邱', '雕', '烁', '骏', '邵', '犷', '矽', '趄', '屐', '邸', '骂', '骜', '雍', '骥', '雳', '烽', '赔', '邃', '腌', '邢', '赁', '骁', '阀', '趴', '赂', '趔', '赘', '赝', '隋', '犒', '犄', '蟥', '阉', '髅', '朔', '朴', '骗', '邓', '穗', '蚌', '髑', '雀', '歉', '骆', '骛', '歃', '矍', '赐', '髓', '髦', '骰', '臂', '朽', '阙', '屑', '朕', '殷', '屌', '瑜', '赳', '骄', '勺', '隙', '邻', '圪', '阮', '殄', '骼', '炭', '邂', '骐', '矾', '犸', '蠕', '臊', '阐', '勃', '趋', '勾', '赴']",缄,缸,纫,阙
119,烁,火,1.2726776343329231,"('火', '灬')","[163, 37209]",2,163,8,90,"['炬', '烽', '炭', '煌', '熵']",5,"['灾', '炕', '焊', '烤', '灸', '炒', '烬', '熄', '炼', '灿', '烛', '炖', '烘', '烫', '烩', '炊', '熔', '烙', '灶', '灼', '烂', '煅', '熨', '焰', '燮', '炷', '炫', '燎', '煲', '煸', '煊', '燥', '焚', '炯', '煽', '炳', '焖', '炙', '炽', '煨', '焗', '焕', '燻', '炆', '烷', '熠', '焙', '烊', '烃', '烯']",50,"['瑜', '玷']",2,"['殒', '赁', '趾', '赐', '歹', '骛', '趋', '雳', '邀', '缢', '骋', '矍', '跻', '朔', '邵', '犒', '雕', '雏', '朦', '骤', '屎', '臂', '蠕', '臾', '骂', '缜', '腌', '骶', '缚', '犀', '穗', '缆', '朲', '赃', '隅', '邸', '赊', '髓', '勃', '朴', '赌', '阄', '缨', '髌', '骗', '犸', '邂', '赠', '骝', '犟', '缎', '穹', '阉', '蠖', '犁', '赡', '穷', '趟', '阐', '缝', '屑', '赚', '缪', '阑', '缱', '赔', '蟥', '阱', '缕', '雌', '勺', '勋', '隙', '趔', '殷', '犊', '殃', '髋', '阂', '雀', '缀', '阙', '骡', '赘', '阁', '缭', '歃', '圃', '殉', '骁', '隼', '骸', '缤', '歉', '阔', '阮']",炬,玷,焖,雌
120,殒,歹,-1.0202633222571333,"('歹',)","[36149, 240]",2,36149,11,15,"['殉', '殃', '殇', '殡', '殆', '殚', '殓', '殄']",8,"['歼', '歹']",2,"['殷', '殴']",2,"['骡', '阮', '邂', '阈', '臀', '髅', '勘', '趋', '阀', '蠖', '趟', '屉', '雇', '骰', '骏', '屌', '缛', '勃', '雾', '胝', '赁', '犒', '骷', '歉', '阙', '髻', '缝', '勾', '缥', '雹', '髋', '赠', '骆', '隧', '阐', '缜', '缶', '胁', '邋', '隽', '赊', '邓', '赃', '朽', '缭', '炭', '隼', '缮', '趔', '缸', '穷', '臾', '骁', '圃', '穆', '犄', '赋', '邵', '缅', '骥', '勋', '穗', '臆', '雍', '屁', '隋', '髓', '玷', '屹', '缀', '骂', '赝', '骝', '邸', '雏', '朴', '缈', '蹄', '赘', '圄', '腌', '髌', '趁', '阎', '髦', '勺', '阑', '勉', '趴', '煌', '骋', '屈']",殡,殷,歹,穗
121,跻,足,-0.23559575925344942,"('足',)","[164, 35911]",2,164,11,62,['蹄'],1,"['蹿', '踹', '跛', '跷', '蹦', '蹊', '蹩', '踌', '踪', '跃', '蹉', '踟', '踝', '趾', '踩', '跪', '蹟', '躁', '蹬', '跋', '跩', '蹈', '跤', '蹋', '踯', '踢', '蹒', '蹭', '踉', '蹙', '蹲', '踊', '跺', '踱', '趴', '蹂', '跆', '蹑', '躇', '跎', '蹰', '踞', '躅', '跚', '跄', '踵', '蹼', '躏', '蹶', '蹴']",50,"['蠢', '胁', '蝼', '蠕', '蚌', '腌', '胝', '蠖', '蟥']",9,"['炬', '隋', '熵', '勋', '臆', '雍', '骂', '骶', '赊', '邢', '骡', '臃', '缅', '臊', '屁', '殄', '赂', '缢', '缆', '勃', '烽', '阁', '勾', '髓', '犀', '勺', '缛', '圄', '骁', '雕', '赝', '炭', '阙', '矾', '朽', '犄', '朔', '殇', '屎', '缄', '犷', '雾', '雏', '殚', '缀', '雌', '屐', '缱', '犟', '殃', '矽', '雁', '穹', '歇', '圪', '缝', '缉', '缸', '矍', '髋', '缥', '歹', '穗', '殉', '缜', '勉', '邻', '殆', '髦', '骄', '缚', '骆', '屑', '隙', '邵', '髌', '阎', '臾', '屌', '缤', '髑', '赃', '骏', '邸', '屄', '屡', '歼', '朲', '骜', '缪', '雳', '缰', '阱', '煌']",蹄,腌,蹭,歼
122,缭,纟,1.3304380403651535,"('糸', '纟')","[25906, 255]",2,25906,26,111,"['缆', '缱', '缠', '缉', '缜', '缕', '缅', '缔', '缴', '缄', '缤', '缝', '缥', '缰', '缀', '缪', '缎', '缢', '缈', '缮', '缚', '缨', '缛']",23,"['纺', '纠', '绉', '绅', '绳', '纤', '绰', '绕', '绵', '绮', '纬', '纷', '绣', '绚', '综', '绞', '绸', '绶', '绨', '纲', '纽', '纱', '绑', '纵', '绽', '纾', '绘', '绀', '纹', '绯', '绥', '绊', '纰', '绒', '绦', '绷', '绪', '绢', '绻', '纶', '纭', '纫', '绎', '绔', '纣', '绌']",46,"['缶', '缸']",2,"['勋', '趴', '雌', '阑', '骶', '殡', '屁', '骆', '骄', '趋', '蹄', '赃', '邸', '骡', '臃', '髋', '阐', '犸', '朽', '屡', '圾', '臆', '殉', '殷', '隋', '雍', '蚌', '阁', '朴', '穗', '腌', '髦', '阮', '勿', '朔', '邀', '趾', '勺', '煌', '阙', '赝', '赁', '趁', '朕', '雇', '歼', '阂', '蟥', '殄', '犒', '髌', '臾', '骸', '歹', '邢', '屑', '邋', '胁', '雳', '骥', '阄', '趟', '胝', '矽', '骗', '雹', '穹', '屹', '骜', '阉', '邱', '歉', '隧', '阎', '屠', '殴', '殇', '赋', '阀', '骋', '骚', '犄', '穷', '殓', '屉', '骝', '瑜', '臊', '骛', '勉']",缜,缶,绻,髋
