,Character,Radical,CharFreq,Radicals,TokenIDs,Length,First,Token_family,Radical_family,List_both,Both_len,List_radical,Radical_len,List_token,Token_len,List_neither,Pair_both,Pair_token,Pair_radical,Pair_neither
47,臊,月,0.3694233367608989,"('月',)","[4996, 232]",2,4996,7,115,"['臂', '臆', '臃']",3,"['肝', '胭', '肚', '腱', '膝', '胚', '胀', '腓', '肿', '脆', '肴', '脾', '腋', '胼', '肘', '脊', '胁', '肾', '腔', '脖', '肠', '肢', '腮', '肮', '肱', '胳', '腥', '脐', '朦', '腻', '胫', '膏', '脉', '膀', '朔', '脓', '腭', '肋', '胯', '脏', '膨', '膛', '胴', '腊', '胰', '肛', '膳', '肽', '腌', '膊', '腼', '朕', '脯', '膈', '膘', '胥', '腚', '脍', '腺', '胝', '胄', '胺', '胱', '肪', '腴', '胧', '胛', '腆', '腑', '膺', '肓']",71,"['臼', '臾']",2,"['勉', '屡', '髋', '邱', '缭', '朽', '雍', '髅', '隼', '髻', '雹', '屈', '屄', '雁', '犟', '缸', '缶', '阮', '骆', '矗', '犸', '阑', '缰', '雇', '骜', '圄', '缠', '缝', '勘', '邵', '缢', '雾', '勺', '骏', '犀', '缕', '阄', '髑', '缀', '阎', '雏', '隅', '屐', '屹', '雌', '屠', '屌', '阐', '朵', '隙', '骄', '圭', '隧', '朴', '缔', '缜', '缉', '阔', '缈', '缎', '屉', '缚', '邹', '髌', '阱', '邂', '邓', '邢', '矍', '骼', '圪', '阂', '阀', '骝', '隽', '犊', '缅', '邃', '雳', '缮', '隋', '髓', '缆', '髦', '阈', '骷', '屎', '勃', '缱', '勾', '骸', '勋', '朲', '缥']",臂,臼,胁,阔
48,阙,门,-0.18080271082468483,"('門', '门')","[6218, 247]",2,6218,13,28,"['阎', '阐', '阔', '阉', '阀', '阑', '阈', '阂', '阄']",9,"['闷', '闸', '闹', '闺', '闰', '闩', '闾', '闯', '闵']",9,"['阮', '阱']",2,"['缶', '邋', '邓', '朕', '骥', '缆', '臃', '屑', '髅', '缄', '邂', '缕', '犷', '骁', '缢', '矾', '缈', '勋', '骄', '朴', '髻', '屹', '朲', '邱', '勃', '缥', '犟', '缔', '圄', '勾', '屉', '髑', '骏', '缝', '骋', '缎', '屎', '骆', '邢', '缀', '屈', '臊', '雇', '髦', '雁', '臂', '缅', '骶', '骜', '朦', '邃', '朵', '圃', '隙', '犀', '缛', '髌', '骂', '屄', '缨', '缸', '臾', '缚', '屌', '朽', '犁', '矗', '臆', '髋', '骷', '圭', '屡', '雏', '犸', '骝', '朔', '屠', '犊', '犄', '缮', '隘', '隧', '矍', '邵', '隽', '骸', '屐', '缜', '犒', '屿']",阉,阮,闰,缔
49,髌,骨,-2.8251459729784574,"('骨',)","[30334, 234]",2,30334,7,11,"['髋', '髑', '髓', '髅']",4,"['骸', '骶', '骷', '骼']",4,"['髦', '髻']",2,"['骡', '缭', '朦', '圃', '圪', '雾', '隧', '犟', '缰', '阱', '缸', '雍', '屑', '雹', '缈', '屌', '勉', '邓', '骋', '缉', '缮', '邸', '阐', '矍', '阮', '阄', '阙', '缕', '阀', '缝', '圭', '骆', '邹', '雌', '骜', '雏', '矗', '骏', '缔', '勋', '勃', '朽', '缥', '缠', '犀', '骥', '雳', '朵', '阑', '臆', '阔', '隼', '邢', '屈', '骝', '骂', '隘', '朕', '缄', '矽', '邵', '朲', '屄', '邃', '骐', '缆', '屐', '邋', '阎', '矾', '邂', '缶', '雁', '屹', '圄', '阂', '犷', '缜', '隽', '犊', '臃', '屎', '缢', '阉', '骁', '臂', '犄', '臊', '缅', '犁', '雇']",髋,髻,骼,犷
50,缝,纟,3.138173232852208,"('糸', '纟')","[11337, 251]",2,11337,25,111,"['缆', '缱', '缠', '缉', '缜', '缕', '缅', '缔', '缄', '缤', '缥', '缰', '缭', '缀', '缪', '缎', '缢', '缈', '缮', '缚', '缨', '缛']",22,"['纺', '绉', '绅', '绳', '纤', '绰', '绵', '绮', '绣', '绚', '绞', '绸', '绶', '绨', '纱', '绽', '纾', '绀', '绯', '绥', '绊', '纰', '绒', '绦', '绷', '绢', '绻', '纶', '纭', '纫', '绎', '绔', '纣', '绌']",34,"['缶', '缸']",2,"['犊', '阈', '屡', '骋', '屈', '髑', '屑', '骥', '骂', '髅', '朦', '犀', '髦', '阂', '犄', '骷', '阀', '阔', '矽', '屐', '阮', '骡', '勃', '髌', '犁', '勺', '屿', '隙', '屉', '骁', '阑', '隅', '邵', '隋', '犒', '屌', '雍', '朲', '圪', '骄', '骐', '雏', '矗', '骏', '骸', '屄', '阎', '屠', '邂', '阙', '骝', '勉', '阄', '骆', '阱', '邸', '圭', '屹', '犷', '犸', '犟', '雇', '朕', '臃', '阉', '隼', '朴', '阐', '骛', '屎', '雌', '矾', '邢', '臊', '隘', '邋', '勾', '朔', '邃', '髓']",缈,缸,绢,犁
51,臃,月,0.2986961937148814,"('月',)","[4996, 225]",2,4996,7,115,"['臂', '臆', '臊']",3,"['肝', '胭', '肚', '腱', '膝', '胚', '胀', '腓', '肿', '脆', '肴', '脾', '腋', '胼', '肘', '脊', '胁', '肾', '腔', '脖', '肠', '肢', '腮', '肮', '肱', '胳', '腥', '脐', '朦', '腻', '胫', '膏', '脉', '膀', '朔', '脓', '腭', '肋', '胯', '脏', '膨', '膛', '胴', '腊', '胰', '肛', '膳', '肽', '腌', '膊', '腼', '朕', '脯', '膈', '膘', '胥', '腚', '脍', '腺', '胝', '胄', '胺', '胱', '肪', '腴', '胧', '胛', '腆', '腑', '膺', '肓']",71,"['臼', '臾']",2,"['朴', '缆', '缈', '雾', '圃', '缝', '缕', '隘', '骄', '缚', '屹', '阑', '阔', '骛', '阀', '屈', '勾', '犁', '屄', '骝', '骆', '缰', '屉', '阄', '邢', '犀', '犟', '缔', '雌', '阙', '缤', '屌', '髌', '屐', '缮', '髑', '雇', '圭', '阎', '邸', '阮', '阉', '骂', '缱', '邃', '缶', '髓', '圪', '勉', '骁', '隙', '缥', '髅', '圄', '缠', '勃', '隋', '骸', '骶', '阱', '隽', '屿', '隧', '缄', '隼', '勺', '髦', '髻', '矗', '缀', '朽', '骡', '骜', '缨', '邱', '朲', '雳', '骐', '邂', '缭', '骏', '阈', '朵', '犸', '勘', '邹', '雍', '邓', '矍', '髋', '缪', '缛', '骋']",臊,臼,腋,屹
52,阉,门,0.5122845590022348,"('門', '门')","[6218, 231]",2,6218,13,28,"['阎', '阐', '阔', '阙', '阀', '阑', '阈', '阂', '阄']",9,"['闷', '闸', '闹', '闺', '闰', '闩', '闾', '闯', '闵']",9,"['阮', '阱']",2,"['雌', '屑', '骼', '骶', '髑', '朵', '臾', '屉', '朕', '缪', '犀', '犁', '圄', '缸', '缠', '隘', '屐', '臊', '骆', '犸', '骡', '勺', '犒', '邋', '屿', '骁', '缛', '圭', '缈', '矾', '隧', '雾', '雳', '缅', '臼', '屹', '雇', '缤', '缰', '勾', '邸', '勘', '犟', '雍', '骸', '臃', '骛', '骋', '朴', '骐', '缢', '骝', '圃', '缕', '髌', '髻', '勉', '骏', '髅', '雏', '朦', '朲', '缥', '缮', '髋', '邵', '邹', '骥', '缔', '缝', '缱', '缄', '朽', '隼', '屎', '屈', '犊', '勋', '矍', '缜', '邓', '屌', '骂', '雹', '隽', '缨', '矽', '隅', '犷', '缉']",阈,阮,闾,髌
53,邹,阝,0.6320693310513549,"('邑', '阜', '阝')","[8867, 117]",2,8867,9,68,"['邓', '邸', '邢', '邵', '邱']",5,"['陨', '鄙', '隋', '郊', '隙', '陋', '陡', '郡', '陀', '郁', '郝', '陛', '隧', '阮', '隅', '郴', '鄂', '陲', '阱', '隘', '陇']",21,"['邋', '邂', '邃']",3,"['犸', '屈', '缸', '朴', '屿', '勉', '臃', '髓', '阙', '骆', '缢', '臊', '阑', '骥', '朦', '缀', '圃', '缎', '骛', '缮', '缛', '缕', '髅', '缔', '屠', '雌', '骜', '缅', '雁', '犄', '骼', '骄', '缶', '缄', '矍', '臾', '矽', '朽', '阄', '雏', '臼', '屡', '骂', '骁', '髑', '阐', '屉', '缪', '屹', '臆', '勘', '犁', '矗', '缭', '缈', '阎', '阂', '犀', '朔', '缰', '缨', '犒', '雹', '犷', '屌', '雍', '圪', '阉', '犊', '髌', '圄', '髦', '勾', '缠', '犟', '缥', '骝', '缱', '阈', '雳', '勃', '骷', '骡', '勺', '隽', '屐', '髻', '圭', '缚', '缤']",邢,邃,隅,臆
54,朔,月,1.298610030475007,"('月',)","[985, 242]",2,985,7,115,"['朦', '朕']",2,"['肝', '胭', '肚', '腱', '膝', '胚', '胀', '腓', '肿', '脆', '肴', '脾', '腋', '胼', '肘', '脊', '胁', '肾', '腔', '臂', '脖', '肠', '肢', '腮', '肮', '肱', '胳', '腥', '脐', '臆', '腻', '胫', '臊', '膏', '臃', '脉', '膀', '脓', '腭', '肋', '胯', '脏', '膨', '膛', '胴', '腊', '胰', '肛', '膳', '肽', '腌', '膊', '腼', '脯', '膈', '膘', '胥', '腚', '脍', '腺', '胝', '胄', '胺', '胱', '肪', '腴', '胧', '胛', '腆', '腑', '膺', '肓']",72,"['朽', '朴', '朵', '朲']",4,"['雹', '缨', '勘', '缉', '阎', '屄', '矾', '缚', '犄', '阙', '阈', '缠', '犁', '犀', '阀', '缅', '屿', '邋', '阂', '骁', '屎', '缪', '圄', '髋', '骄', '邵', '圪', '骐', '髑', '阔', '雍', '屌', '阮', '邃', '隽', '缸', '阱', '犷', '犟', '骝', '骸', '邢', '缔', '缈', '矗', '勾', '缄', '雁', '阉', '髻', '犊', '骶', '缶', '骜', '隧', '臾', '隋', '髓', '阑', '骋', '雌', '圭', '缀', '缮', '矽', '雳', '臼', '髅', '屹', '缱', '邂', '髦', '屉', '缜', '骛', '缭', '缤', '骥', '髌', '阄', '圃', '屠', '隼', '缛', '屡', '缎', '缕', '邸', '邓', '骷', '勉']",朦,朽,脊,邂
55,屡,尸,1.7834920548096278,"('尸',)","[4072, 94]",2,4072,11,27,"['屠', '屈', '屑', '屐', '屉', '屎', '屌', '屄']",8,"['尹', '尻']",2,"['屹', '屿']",2,"['缔', '缢', '勉', '缠', '阉', '臾', '邂', '髌', '缚', '矾', '阮', '髋', '犄', '朽', '雇', '臃', '阄', '阎', '缸', '犷', '朦', '朲', '髦', '勺', '缄', '骐', '髑', '缈', '缪', '缱', '犸', '臼', '骶', '阐', '雹', '勾', '骆', '勃', '隋', '缮', '缉', '缶', '邢', '圭', '缤', '缆', '缝', '臆', '髅', '雏', '朴', '骡', '骝', '髻', '缕', '雾', '骷', '缎', '犀', '勋', '隙', '隅', '邹', '犁', '雳', '阀', '隼', '矽', '骂', '髓', '邓', '骛', '隘', '阔', '圃', '圄', '朕', '骋', '朔', '矍', '犟', '矗', '骜', '缰', '阱', '雁', '骄', '邵', '邱', '阂']",屌,屿,尹,髦
56,邸,阝,0.1905377115652951,"('邑', '阜', '阝')","[8867, 116]",2,8867,9,68,"['邓', '邹', '邢', '邵', '邱']",5,"['陨', '鄙', '隋', '郊', '隙', '陋', '陡', '郡', '陀', '郁', '郝', '陛', '隧', '阮', '隅', '郴', '鄂', '陲', '阱', '隘', '陇']",21,"['邋', '邂', '邃']",3,"['臊', '缠', '隽', '朴', '臃', '缀', '骆', '骋', '缪', '犄', '髋', '屌', '阎', '矍', '雇', '缅', '犒', '勾', '犟', '髑', '骛', '缎', '勺', '屐', '屿', '屈', '矗', '屎', '屹', '朦', '缄', '缭', '屠', '骝', '隼', '缮', '屄', '缚', '阙', '缉', '骼', '圪', '缰', '朵', '缜', '缆', '勉', '犀', '屡', '雌', '勘', '髻', '雾', '屉', '雍', '阔', '臂', '朲', '缝', '骶', '勃', '阑', '矽', '犊', '缈', '骡', '阂', '阉', '雹', '缔', '缨', '髌', '朔', '骂', '圄', '缸', '骐', '阄', '阈', '雳', '缢', '勋', '雁', '髦', '犁', '阐', '屑', '缥', '阀', '朕', '臾']",邱,邋,隙,雍
57,屐,尸,-1.1363141558521213,"('尸',)","[4072, 238]",2,4072,11,27,"['屠', '屈', '屑', '屡', '屉', '屎', '屌', '屄']",8,"['尹', '尻']",2,"['屹', '屿']",2,"['骷', '隋', '勋', '缜', '犀', '矽', '邋', '犄', '雁', '犸', '缛', '骥', '骋', '骸', '缈', '缮', '阈', '骜', '缱', '邃', '缎', '朲', '臊', '邹', '圭', '隽', '朕', '骁', '臼', '隧', '缥', '髑', '缶', '勾', '邵', '缅', '雇', '犟', '髓', '缄', '隼', '阔', '髋', '骄', '髅', '骏', '犒', '朽', '缆', '圃', '骐', '雌', '缠', '臾', '缨', '阎', '缕', '矗', '雾', '臂', '骝', '缢', '朴', '臃', '缪', '朔', '隅', '缔', '阉', '阄', '雏', '骶', '骆', '邢', '勉', '隙', '雍', '隘', '雳', '缚', '缉', '缰', '邂', '勺', '骛', '勃', '犷', '雹', '阀', '阙']",屄,屹,尻,犄
58,邢,阝,0.2147080724931082,"('邑', '阜', '阝')","[8867, 95]",2,8867,9,68,"['邓', '邹', '邸', '邵', '邱']",5,"['陨', '鄙', '隋', '郊', '隙', '陋', '陡', '郡', '陀', '郁', '郝', '陛', '隧', '阮', '隅', '郴', '鄂', '陲', '阱', '隘', '陇']",21,"['邋', '邂', '邃']",3,"['骝', '髅', '缮', '阔', '犀', '髋', '朕', '髦', '矾', '阎', '缎', '缀', '臊', '雍', '朽', '屌', '雇', '缝', '阑', '犒', '屠', '犷', '缅', '勘', '缠', '臂', '骛', '屄', '勃', '朴', '髓', '犸', '朲', '圄', '屹', '雹', '雾', '勺', '骁', '缜', '犟', '骄', '缱', '圪', '缕', '骜', '阂', '犄', '矽', '缶', '阈', '缆', '骋', '屿', '勉', '骂', '臾', '骶', '屐', '臼', '缈', '屎', '勾', '骆', '圭', '缢', '隼', '屈', '骥', '臆', '阐', '屡', '骐', '髌', '缪', '屉', '犊', '缔', '朔', '髑', '缉', '矍', '缤', '雏', '阄', '缄']",邱,邋,隙,朽
59,骶,骨,-2.132842318406951,"('骨',)","[10151, 114]",2,10151,17,11,"['骸', '骷', '骼']",3,"['髌', '髋', '髑', '髓', '髅']",5,"['骄', '骆', '骂', '骁', '骥', '骐', '骡', '骏', '骝', '骋', '骜', '骛']",12,"['犷', '阉', '缀', '矍', '屉', '邢', '隽', '缶', '缆', '勉', '隧', '髦', '缤', '阮', '缪', '阐', '勋', '阱', '屈', '勘', '屹', '犒', '矾', '阎', '隅', '邵', '邓', '邋', '缠', '臊', '雌', '缔', '矽', '阂', '屡', '雇', '缢', '犊', '缈', '缕', '缎', '朕', '朦', '朲', '臾', '犀', '勃', '邱', '屠', '隙', '朴', '隼', '圭', '缮', '缸', '邃', '缥', '雏', '雍', '缅', '缛', '阄', '缝', '朵', '髻', '缜', '雾', '雳', '犄', '矗', '雁', '犁', '缰', '邹', '臆', '屄', '朽', '屎', '阀', '雹', '犸', '勾', '缨', '屑']",骸,骆,髅,朕
60,勉,力,2.6986259318543686,"('力',)","[9997, 231]",2,9997,6,25,"['勘', '勃', '勋']",3,"['劫', '劝', '劣', '劵', '劾']",5,"['勾', '勺']",2,"['阄', '骆', '骡', '雏', '朕', '屿', '缶', '缜', '邸', '犀', '阔', '骂', '隋', '雍', '圃', '阂', '朽', '阈', '隘', '骋', '朔', '屌', '缭', '缤', '犄', '缸', '骸', '骶', '隙', '臆', '邋', '阮', '雌', '缉', '髻', '缥', '屹', '缮', '缨', '缪', '臾', '犟', '髑', '隧', '犁', '屑', '缆', '臂', '犸', '屠', '邵', '骏', '髌', '骝', '雾', '隽', '阑', '髦', '朵', '屎', '阙', '隅', '朴', '屉', '邹', '邢', '矽', '骁', '邓', '屄', '骐', '雹', '缱', '雇', '缝', '缠', '骷', '骼', '骛', '臼', '阉', '圄', '髅', '朲', '骜', '缚', '缛', '邂', '缈', '圭', '犊', '雁', '缎', '缄']",勘,勺,劵,骡
61,邵,阝,1.1585150814011527,"('邑', '阜', '阝')","[8867, 113]",2,8867,9,68,"['邓', '邹', '邸', '邢', '邱']",5,"['陨', '鄙', '隋', '郊', '隙', '陋', '陡', '郡', '陀', '郁', '郝', '陛', '隧', '阮', '隅', '郴', '鄂', '陲', '阱', '隘', '陇']",21,"['邋', '邂', '邃']",3,"['髓', '雏', '朲', '阂', '骼', '圃', '缤', '屈', '骂', '髋', '阙', '隼', '犊', '骥', '隽', '雇', '骛', '犟', '缸', '勃', '臆', '缅', '雹', '阄', '屄', '雁', '矾', '圄', '骸', '雳', '犸', '屑', '缨', '缆', '矗', '屉', '缜', '骏', '骝', '勉', '缀', '骷', '缛', '臂', '屌', '缱', '圪', '缈', '缢', '朴', '屎', '犒', '朔', '缕', '屹', '缉', '骆', '阎', '勋', '缰', '勾', '缶', '勘', '阑', '屿', '髌', '缎', '朦', '阉', '缚', '骡', '髦', '髅', '缝', '朽', '髑', '骜', '阔', '缮', '屠', '缠', '缭', '阈', '朕', '屡', '雍', '臾']",邸,邃,郴,臆
62,犀,牛,3.014563841289115,"('牜', '牛')","[19257, 222]",2,19257,9,18,"['犁', '犟']",2,"['牵', '牟', '牺']",3,"['犷', '犸']",2,"['骸', '髻', '勃', '雏', '屿', '阔', '缝', '髅', '隽', '圭', '阐', '骜', '缔', '缅', '骼', '臂', '缈', '骐', '缨', '骝', '屌', '屠', '屈', '缸', '阂', '骷', '朕', '雌', '勋', '雾', '隙', '缜', '朵', '缆', '阀', '屉', '臊', '臃', '邃', '缤', '缉', '骋', '朴', '矗', '髓', '缛', '邱', '缎', '勾', '邵', '阑', '缰', '隅', '雁', '隋', '屹', '髑', '骏', '骂', '缪', '髋', '朔', '圃', '隼', '缮', '朲', '矾', '矽', '屎', '邂', '臼', '臆', '缚', '缕', '屄', '缭', '缠', '雇', '隘', '骛', '骆', '邢', '骡', '圪', '矍', '雍', '屐', '缄', '阈', '雹', '勘', '阄', '骁']",犁,犷,牟,阂
63,邱,阝,1.4816045409242156,"('邑', '阜', '阝')","[8867, 109]",2,8867,9,68,"['邓', '邹', '邸', '邢', '邵']",5,"['陨', '鄙', '隋', '郊', '隙', '陋', '陡', '郡', '陀', '郁', '郝', '陛', '隧', '阮', '隅', '郴', '鄂', '陲', '阱', '隘', '陇']",21,"['邋', '邂', '邃']",3,"['髓', '雁', '屉', '缥', '髋', '阑', '缈', '勾', '朔', '缸', '矽', '骐', '缕', '勘', '骋', '缔', '臾', '缠', '雾', '阐', '骝', '缝', '犁', '缭', '髦', '勉', '骁', '髌', '阉', '屄', '犸', '缉', '圭', '朽', '缤', '骄', '缛', '阄', '骂', '骜', '缰', '勃', '雍', '臊', '臃', '骛', '圃', '阈', '屑', '圪', '勋', '髻', '犟', '骶', '骆', '骥', '朵', '缶', '缨', '臂', '雌', '圄', '阙', '屿', '缀', '朕', '缜', '缱', '矾', '骡', '阀', '阔', '隽', '犒', '骸', '勺', '雏', '臼', '雳', '朦', '犷', '骼', '隼', '犊', '缢', '阎', '缆']",邢,邃,隅,臃
64,勋,力,5.639978972215082,"('力',)","[9997, 233]",2,9997,6,25,"['勘', '勃', '勉']",3,"['劫', '劝', '劣', '劵', '劾']",5,"['勾', '勺']",2,"['缨', '缜', '缢', '阔', '屎', '邂', '缸', '雏', '雁', '邸', '骄', '隽', '圄', '缚', '邱', '雳', '缉', '犸', '骶', '朦', '阀', '阄', '邋', '矾', '臼', '缔', '邹', '缛', '屹', '犄', '髻', '髋', '隋', '阮', '缎', '犷', '骁', '矍', '朵', '犊', '屿', '圭', '骜', '缱', '圪', '阎', '屐', '阈', '矽', '隅', '缅', '犀', '骂', '缀', '缶', '骥', '屡', '雾', '缄', '骐', '犟', '犁', '缈', '屉', '雹', '髑', '缕', '朽', '屌', '骝', '隘', '邵', '邢', '屄', '阑', '屑', '臊', '隙', '阙', '缪', '阉', '骼', '骡', '缮', '圃', '缥', '骏', '髌', '骆', '阐', '隼', '朲', '阂', '邃']",勘,勺,劵,骡
65,臼,臼,-0.1066947386709629,"('臼',)","[4996, 120]",2,4996,7,5,['臾'],1,"['舀', '舅', '舆']",3,"['臂', '臆', '臊', '臃']",4,"['缶', '隅', '朵', '缛', '隽', '犊', '犁', '骥', '邸', '隧', '骏', '缝', '骁', '髓', '矾', '雁', '髅', '朴', '朕', '犀', '圭', '骡', '缀', '缜', '雳', '犸', '缱', '屎', '阉', '缕', '朲', '缨', '缠', '缔', '隋', '阐', '骄', '阎', '缰', '缎', '雏', '阈', '缄', '勾', '朽', '缮', '勉', '矗', '矍', '犟', '屈', '阙', '雹', '缅', '矽', '缤', '骂', '缢', '髻', '骶', '邵', '阀', '阮', '邋', '隼', '屹', '朦', '邹', '骝', '勋', '圃', '雌', '缉', '骜', '缆', '圄', '骼', '邱', '邃', '屐', '朔', '屉', '邢', '骐', '屌', '髋', '骷', '雍', '阑', '隙', '屡', '屠', '雾', '缭', '勘', '邂']",臾,臆,舀,屐
66,缥,纟,-0.02245012883759187,"('糸', '纟')","[11337, 98]",2,11337,25,111,"['缆', '缱', '缠', '缉', '缜', '缕', '缅', '缔', '缄', '缤', '缝', '缰', '缭', '缀', '缪', '缎', '缢', '缈', '缮', '缚', '缨', '缛']",22,"['纺', '绉', '绅', '绳', '纤', '绰', '绵', '绮', '绣', '绚', '绞', '绸', '绶', '绨', '纱', '绽', '纾', '绀', '绯', '绥', '绊', '纰', '绒', '绦', '绷', '绢', '绻', '纶', '纭', '纫', '绎', '绔', '纣', '绌']",34,"['缶', '缸']",2,"['朲', '勘', '髑', '矾', '犸', '骥', '雹', '骋', '雌', '勾', '阂', '邱', '阐', '邓', '隼', '屑', '屿', '臼', '屡', '勉', '邋', '屎', '勃', '雳', '圪', '骛', '隙', '屌', '隋', '勋', '朦', '雍', '犒', '屈', '髻', '邢', '屐', '雏', '犟', '髋', '阱', '骂', '犷', '屉', '骝', '阔', '骐', '臂', '朕', '朔', '骼', '骷', '屄', '隧', '矗', '臾', '邵', '矽', '圄', '阉', '阙', '朽', '臃', '屹', '隽', '圃', '臊', '朵', '圭', '阀', '骶', '髌', '犀', '阑', '阈', '髅', '阄', '骡', '骄']",缮,缶,绔,骐
67,矽,石,-2.5383074265151158,"('石',)","[17749, 121]",2,17749,11,61,['矾'],1,"['砧', '磕', '磊', '砾', '硝', '碴', '砸', '硼', '碘', '磷', '砌', '碳', '砚', '砒', '硫', '磺', '礁', '磅', '碟', '碧', '碉', '砍', '砷', '碗', '砝', '硅', '碌', '磐', '碾', '磋', '碱', '砰', '砣', '硒', '硌', '砹', '碜', '礴', '砭', '砺', '砥']",41,"['矗', '矍']",2,"['邃', '阀', '屎', '圪', '阂', '屡', '屄', '阈', '犸', '雍', '缎', '髓', '缆', '骐', '阙', '骋', '骶', '隋', '朲', '犒', '雳', '缤', '缛', '骁', '骡', '雇', '雾', '朕', '骼', '骜', '邸', '缕', '雌', '髦', '屌', '缥', '勺', '缔', '骸', '邂', '邋', '阱', '雏', '缢', '缄', '缚', '圃', '屐', '屑', '邵', '髅', '雹', '隅', '臾', '犀', '臆', '阄', '缉', '骛', '缪', '臂', '缸', '臊', '缈', '朵', '缜', '邹', '阐', '骝', '朽', '缅', '阉', '邓', '阎', '骏', '骄', '犷', '隼', '勃', '缮', '缶', '髻', '缠', '缰', '阔', '臃', '骷', '邱', '隙', '缝', '犁', '阑', '邢', '骂', '勾', '髌', '犄']",矾,矍,砷,屐
68,圪,土,-2.672200548208513,"('土',)","[1556, 103]",2,1556,4,84,['圭'],1,"['垄', '坟', '埋', '坠', '垂', '堆', '堕', '堪', '坤', '壑', '坨', '垫', '墩', '坯', '堤', '垢', '堇', '垒', '坍', '垮', '坎', '垦', '埸', '壕', '壤', '坩', '埠', '堑', '坳', '墅', '垠', '坞', '垛', '坷', '墟', '埚', '垩', '垣']",38,"['圃', '圄']",2,"['阂', '骸', '勃', '犒', '矗', '雍', '犁', '阄', '臼', '雇', '勾', '朲', '缆', '屎', '缈', '犸', '邹', '缶', '朦', '阮', '犊', '屠', '骋', '髅', '矽', '骡', '骂', '屡', '隅', '骁', '勉', '朵', '勺', '雏', '臆', '隙', '缄', '骐', '雳', '邸', '邋', '阱', '缔', '屑', '缝', '阑', '犄', '骄', '阈', '缤', '矍', '骏', '朔', '阀', '缨', '阐', '缛', '缀', '骛', '髑', '缠', '邵', '邢', '臊', '犀', '缰', '朴', '邂', '臾', '犟', '屄', '隽', '屐', '髻', '雹', '邓', '犷', '矾', '骶', '缕', '勋', '朽', '屉', '髓', '骷', '缎', '屌', '骥', '缢', '髦', '雾', '缱', '髌', '骝', '雁', '阎']",圭,圃,坨,髓
69,缰,纟,-0.6955500651762556,"('糸', '纟')","[11337, 108]",2,11337,25,111,"['缆', '缱', '缠', '缉', '缜', '缕', '缅', '缔', '缄', '缤', '缝', '缥', '缭', '缀', '缪', '缎', '缢', '缈', '缮', '缚', '缨', '缛']",22,"['纺', '绉', '绅', '绳', '纤', '绰', '绵', '绮', '绣', '绚', '绞', '绸', '绶', '绨', '纱', '绽', '纾', '绀', '绯', '绥', '绊', '纰', '绒', '绦', '绷', '绢', '绻', '纶', '纭', '纫', '绎', '绔', '纣', '绌']",34,"['缶', '缸']",2,"['骡', '犒', '圭', '阐', '朦', '犊', '骂', '勋', '屄', '髓', '犀', '朕', '矽', '屑', '圪', '屉', '朴', '骛', '阎', '阀', '邓', '骷', '阄', '隋', '邹', '臼', '勃', '犸', '屠', '朲', '朵', '臆', '圄', '臾', '骁', '臃', '犟', '朔', '屿', '骝', '邸', '臂', '犷', '阱', '阈', '骋', '阔', '勘', '邱', '圃', '阙', '隅', '犄', '屐', '骏', '骶', '骐', '邂', '阑', '屌', '勉', '勺', '屹', '髦', '髑', '邵', '朽', '骼', '屈', '骜', '矗', '隘', '邋', '臊', '邢', '雏', '雍', '雾', '阉']",缱,缸,纫,阙
70,缭,纟,1.3304380403651535,"('糸', '纟')","[11337, 255]",2,11337,25,111,"['缆', '缱', '缠', '缉', '缜', '缕', '缅', '缔', '缄', '缤', '缝', '缥', '缰', '缀', '缪', '缎', '缢', '缈', '缮', '缚', '缨', '缛']",22,"['纺', '绉', '绅', '绳', '纤', '绰', '绵', '绮', '绣', '绚', '绞', '绸', '绶', '绨', '纱', '绽', '纾', '绀', '绯', '绥', '绊', '纰', '绒', '绦', '绷', '绢', '绻', '纶', '纭', '纫', '绎', '绔', '纣', '绌']",34,"['缶', '缸']",2,"['隘', '邓', '骁', '圄', '邃', '阐', '雍', '阑', '髅', '圭', '屉', '骏', '隧', '骋', '骼', '勘', '髻', '勋', '阈', '臊', '朕', '髦', '骡', '勉', '雌', '髓', '圃', '朵', '臾', '骂', '隅', '邂', '阎', '阙', '隋', '髌', '犷', '阔', '朴', '屈', '骆', '骄', '骶', '臆', '邵', '骝', '臃', '邋', '髋', '犀', '朽', '屌', '骐', '骸', '骜', '矍', '犁', '骛', '阉', '隽', '勃', '阄', '髑', '雁', '屠', '雹', '臂', '骷', '隼', '阮', '犸', '矗', '勾', '朔', '雇', '阂', '邹', '骥', '犄', '邱', '屎', '矾', '邸']",缕,缸,纺,隧
